CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,BORO_CD
"426669341","01/01/2016","02:00:00","01/01/2016","02:45:00","01/01/2016","109","GRAND LARCENY","406","LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","18","INSIDE","BAR/NIGHT CLUB","","","985203","218008","40.765066196","-73.996561142","(40.765066196, -73.996561142)",104
"607325769","01/01/2016","02:00:00","","","01/01/2016","104","RAPE","157","RAPE 1","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","30","INSIDE","RESIDENCE - APT. HOUSE","","","","","","","","none"
"698782757","01/01/2016","02:00:00","01/01/2016","05:00:00","01/01/2016","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","68","FRONT OF","RESIDENCE - APT. HOUSE","","","981469","168522","40.629238259","-74.010020353","(40.629238259, -74.010020353)",310
"293435940","01/01/2016","02:00:00","01/01/2016","02:20:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","QUEENS","115","INSIDE","RESIDENCE-HOUSE","","","1020639","215558","40.758266748","-73.868651393","(40.758266748, -73.868651393)",403
"473025098","01/01/2016","02:00:00","","","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","73","FRONT OF","STREET","","","1008449","184543","40.673179794","-73.912763975","(40.673179794, -73.912763975)",316
"848750832","01/01/2016","02:00:00","","","01/01/2016","106","FELONY ASSAULT","105","STRANGULATION 1ST","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","81","INSIDE","RESIDENCE - APT. HOUSE","","","1003005","191420","40.692068798","-73.932370464","(40.692068798, -73.932370464)",303
"430816562","01/01/2016","02:00:00","01/01/2016","03:00:00","01/01/2016","109","GRAND LARCENY","416","LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","13","INSIDE","BAR/NIGHT CLUB","","","989678","206796","40.734290464","-73.980415548","(40.734290464, -73.980415548)",106
"412144381","01/01/2016","02:00:00","01/01/2016","02:05:00","01/01/2016","105","ROBBERY","386","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. HOUSING POLICE","MANHATTAN","25","FRONT OF","RESIDENCE - PUBLIC HOUSING","","","1002880","231250","40.801392386","-73.93271089","(40.801392386, -73.93271089)",111
"230095566","01/01/2016","02:00:00","01/01/2016","02:30:00","01/01/2016","109","GRAND LARCENY","417","LARCENY,GRAND FROM PERSON,PURS","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","18","INSIDE","BAR/NIGHT CLUB","","","987953","215889","40.759249361","-73.986634875","(40.759249361, -73.986634875)",105
"360680429","01/01/2016","02:00:00","01/01/2016","03:58:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","70","","STREET","","","995634","174258","40.644975482","-73.958979441","(40.644975482, -73.958979441)",314
"753848090","01/01/2016","02:00:00","01/01/2016","02:02:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","19","INSIDE","BAR/NIGHT CLUB","","","994747","216345","40.76049551","-73.962110131","(40.76049551, -73.962110131)",108
"335005120","01/01/2016","02:00:00","01/01/2016","04:00:00","01/01/2016","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","ATTEMPTED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","115","INSIDE","BAR/NIGHT CLUB","","","1016653","214658","40.755811985","-73.883043613","(40.755811985, -73.883043613)",403
"639950937","01/01/2016","02:00:00","01/01/2016","02:30:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","23","INSIDE","BAR/NIGHT CLUB","","","1000900","228610","40.794150256","-73.939869087","(40.794150256, -73.939869087)",111
"645275526","01/01/2016","02:00:00","01/01/2016","03:58:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","70","","STREET","","","995634","174258","40.644975482","-73.958979441","(40.644975482, -73.958979441)",314
"284228308","01/01/2016","02:00:00","01/01/2016","03:58:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","70","","STREET","","","995634","174258","40.644975482","-73.958979441","(40.644975482, -73.958979441)",314
"732013443","01/01/2016","02:00:00","01/01/2016","11:30:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","48","INSIDE","RESIDENCE - APT. HOUSE","","","1015007","251696","40.857476877","-73.888815121","(40.857476877, -73.888815121)",206
"988567067","01/01/2016","02:00:00","","","01/01/2016","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","47","FRONT OF","STREET","","","1021675","265917","40.89648334","-73.864630941","(40.89648334, -73.864630941)",212
"209018059","01/01/2016","02:00:00","01/01/2016","05:30:00","01/01/2016","105","ROBBERY","390","ROBBERY,HOME INVASION","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","73","INSIDE","RESIDENCE - APT. HOUSE","","","1006117","183403","40.670056817","-73.921174536","(40.670056817, -73.921174536)",316
"923265808","01/01/2016","01:55:00","01/01/2016","02:10:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","19","INSIDE","BAR/NIGHT CLUB","","","997024","220069","40.77071393","-73.953883704","(40.77071393, -73.953883704)",108
"530316581","01/01/2016","01:55:00","01/01/2016","02:05:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","67","INSIDE","RESIDENCE - APT. HOUSE","","","1004948","174162","40.644695114","-73.925416947","(40.644695114, -73.925416947)",317
"909279907","01/01/2016","01:55:00","01/01/2016","02:11:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","115","","BAR/NIGHT CLUB","","","1022182","212796","40.750679282","-73.863097357","(40.750679282, -73.863097357)",403
"524829166","01/01/2016","01:55:00","01/01/2016","02:05:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE","MANHATTAN","13","","TRANSIT - NYC SUBWAY","","","988886","207857","40.737203099","-73.983272598","(40.737203099, -73.983272598)",106
"343133025","01/01/2016","01:55:00","01/01/2016","01:57:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","104","INSIDE","FAST FOOD","","","1009948","195263","40.702599498","-73.907319192","(40.702599498, -73.907319192)",405
"186011257","01/01/2016","01:55:00","","","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. TRANSIT POLICE","MANHATTAN","13","","TRANSIT - NYC SUBWAY","","","988886","207857","40.737203099","-73.983272598","(40.737203099, -73.983272598)",106
"492513628","01/01/2016","01:55:00","","","01/01/2016","347","INTOXICATED & IMPAIRED DRIVING","905","INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","113","","STREET","","","1050371","187013","40.679745514","-73.761611316","(40.679745514, -73.761611316)",412
"622042575","01/01/2016","01:55:00","01/01/2016","02:00:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","102","INSIDE","RESIDENCE-HOUSE","","","1023798","187010","40.679895884","-73.857416387","(40.679895884, -73.857416387)",409
"544282774","01/01/2016","01:55:00","01/01/2016","02:03:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","113","MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","60","INSIDE","OTHER","","","985897","148507","40.574301425","-73.994072789","(40.574301425, -73.994072789)",313
"620018680","01/01/2016","01:50:00","01/01/2016","02:10:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","114","OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","18","INSIDE","HOTEL/MOTEL","","","989348","217797","40.764485638","-73.981597953","(40.764485638, -73.981597953)",105
"162788710","01/01/2016","01:50:00","01/01/2016","01:50:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","104","FRONT OF","STREET","","","1010615","195274","40.702627729","-73.904913553","(40.702627729, -73.904913553)",405
"239917736","01/01/2016","01:49:00","01/01/2016","02:30:00","01/01/2016","104","RAPE","157","RAPE 1","ATTEMPTED","FELONY","N.Y. POLICE DEPT","MANHATTAN","20","","STREET","","","","","","","","none"
"510789334","01/01/2016","01:45:00","01/01/2016","03:30:00","01/01/2016","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN","75","INSIDE","RESIDENCE - PUBLIC HOUSING","","BOULEVARD","1017379","179331","40.658845109","-73.880596944","(40.658845109, -73.880596944)",305
"886770695","01/01/2016","01:45:00","01/01/2016","03:45:00","01/01/2016","233","SEX CRIMES","175","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE","BROOKLYN","60","","OTHER","","","","","","","","none"
"764573606","01/01/2016","01:40:00","01/01/2016","02:00:00","01/01/2016","105","ROBBERY","390","ROBBERY,HOME INVASION","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND","122","INSIDE","RESIDENCE - APT. HOUSE","","","943483","142995","40.559078493","-74.146715643","(40.559078493, -74.146715643)",503
"785010356","01/01/2016","01:40:00","01/01/2016","02:00:00","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","71","INSIDE","RESIDENCE - APT. HOUSE","","","994872","182353","40.667195432","-73.961712542","(40.667195432, -73.961712542)",309
"235606967","01/01/2016","01:40:00","01/01/2016","01:45:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","94","FRONT OF","BAR/NIGHT CLUB","","","996354","202004","40.721130975","-73.956335101","(40.721130975, -73.956335101)",301
"457540790","01/01/2016","01:37:00","01/01/2016","02:00:00","01/01/2016","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","83","INSIDE","RESIDENCE - APT. HOUSE","","","1010368","190868","40.69053502","-73.905821466","(40.69053502, -73.905821466)",304
"161479379","01/01/2016","01:35:00","01/01/2016","01:40:00","01/01/2016","235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","115","INSIDE","RESIDENCE - APT. HOUSE","","","1019342","213254","40.751948102","-73.873345074","(40.751948102, -73.873345074)",403
"411712661","01/01/2016","01:35:00","01/01/2016","01:37:00","01/01/2016","235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","60","","STREET","","","996219","149871","40.578037412","-73.956914627","(40.578037412, -73.956914627)",313
"342744161","01/01/2016","01:35:00","01/01/2016","02:03:00","01/01/2016","126","MISCELLANEOUS PENAL LAW","198","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","102","INSIDE","RESIDENCE-HOUSE","","","1033675","193888","40.69872474","-73.821755807","(40.69872474, -73.821755807)",409
"275856480","01/01/2016","01:35:00","01/01/2016","01:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","94","INSIDE","RESIDENCE - APT. HOUSE","","","998247","203125","40.724205057","-73.949503592","(40.724205057, -73.949503592)",301
"492776355","01/01/2016","01:35:00","01/01/2016","01:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","94","INSIDE","RESIDENCE - APT. HOUSE","","","998247","203125","40.724205057","-73.949503592","(40.724205057, -73.949503592)",301
"577556445","01/01/2016","01:35:00","01/01/2016","01:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","94","","RESIDENCE - APT. HOUSE","","","998363","203176","40.724344855","-73.949084984","(40.724344855, -73.949084984)",301
"840128464","01/01/2016","01:35:00","01/01/2016","01:40:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","94","","STREET","","","998363","203176","40.724344855","-73.949084984","(40.724344855, -73.949084984)",301
"662078508","01/01/2016","01:35:00","","","01/01/2016","359","OFFENSES AGAINST PUBLIC ADMINI","750","RESISTING ARREST","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","24","FRONT OF","STREET","","","994327","230100","40.798249842","-73.963605589","(40.798249842, -73.963605589)",107
"254365616","01/01/2016","01:33:00","01/01/2016","01:41:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","24","FRONT OF","STREET","","","994327","230100","40.798249842","-73.963605589","(40.798249842, -73.963605589)",107
"887296759","01/01/2016","01:30:00","01/01/2016","03:11:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS","115","INSIDE","RESIDENCE - APT. HOUSE","","","1019903","213435","40.752442656","-73.871319319","(40.752442656, -73.871319319)",403
"310757858","01/01/2016","01:30:00","01/01/2016","01:40:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX","43","FRONT OF","RESIDENCE - PUBLIC HOUSING","","","1018527","243130","40.833952779","-73.876134149","(40.833952779, -73.876134149)",209
"314488841","01/01/2016","01:30:00","","","01/01/2016","235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","QUEENS","113","INSIDE","HOTEL/MOTEL","","","1039980","182653","40.66784984","-73.799110536","(40.66784984, -73.799110536)",412
"479854237","01/01/2016","01:30:00","01/01/2016","01:40:00","01/01/2016","104","RAPE","157","RAPE 1","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","14","INSIDE","RESIDENCE - APT. HOUSE","","","","","","","","none"
"769937439","01/01/2016","01:30:00","01/01/2016","01:39:00","01/01/2016","359","OFFENSES AGAINST PUBLIC ADMINI","750","RESISTING ARREST","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","24","","STREET","","","994260","229982","40.79792604","-73.963847754","(40.79792604, -73.963847754)",107
"199647167","01/01/2016","01:30:00","01/01/2016","01:40:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX","43","FRONT OF","RESIDENCE - PUBLIC HOUSING","","","1018527","243130","40.833952779","-73.876134149","(40.833952779, -73.876134149)",209
"467239112","01/01/2016","01:30:00","01/01/2016","02:12:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","48","INSIDE","RESIDENCE - APT. HOUSE","","","1016324","245881","40.841511746","-73.884081998","(40.841511746, -73.884081998)",206
"547678464","01/01/2016","01:30:00","01/01/2016","02:00:00","01/01/2016","106","FELONY ASSAULT","106","ASSAULT 2,1,PEACE OFFICER","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","67","","STREET","","","997413","176656","40.651555008","-73.952564175","(40.651555008, -73.952564175)",317
"954900528","01/01/2016","01:30:00","01/01/2016","02:00:00","01/01/2016","361","OFF. AGNST PUB ORD SENSBLTY &","652","RIOT 2/INCITING","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BROOKLYN","67","","STREET","","","997413","176656","40.651555008","-73.952564175","(40.651555008, -73.952564175)",317
"792128181","01/01/2016","01:30:00","01/01/2016","01:35:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","94","INSIDE","BAR/NIGHT CLUB","","","998240","200732","40.717636861","-73.94953382","(40.717636861, -73.94953382)",301
"129552765","01/01/2016","01:30:00","01/01/2016","03:30:00","01/01/2016","110","GRAND LARCENY OF MOTOR VEHICLE","441","LARCENY,GRAND OF AUTO","COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN","77","FRONT OF","RESIDENCE - PUBLIC HOUSING","","ALBANY","1001186","184867","40.674085974","-73.938946289","(40.674085974, -73.938946289)",308
"271304367","01/01/2016","01:30:00","","","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","STATEN ISLAND","122","FRONT OF","RESIDENCE-HOUSE","","","960567","155995","40.59482301","-74.085278538","(40.59482301, -74.085278538)",502
"735056149","01/01/2016","01:30:00","01/01/2016","02:00:00","01/01/2016","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX","47","INSIDE","RESIDENCE - PUBLIC HOUSING","","","1026876","262050","40.88584607","-73.845842979","(40.88584607, -73.845842979)",212
"385178889","01/01/2016","01:30:00","01/01/2016","01:45:00","01/01/2016","351","CRIMINAL MISCHIEF & RELATED OF","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","49","INSIDE","RESIDENCE - APT. HOUSE","","","1023808","252236","40.858923966","-73.856996433","(40.858923966, -73.856996433)",211
"960524221","01/01/2016","01:30:00","","","01/01/2016","348","VEHICLE AND TRAFFIC LAWS","916","LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","BRONX","47","FRONT OF","STREET","","","1022562","262118","40.886052491","-73.8614443","(40.886052491, -73.8614443)",212
"165869625","01/01/2016","01:30:00","01/01/2016","02:00:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","18","INSIDE","BAR/NIGHT CLUB","","","991464","214092","40.754314887","-73.973963285","(40.754314887, -73.973963285)",105
"144679074","01/01/2016","01:28:00","01/01/2016","01:31:00","01/01/2016","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","MANHATTAN","34","","STREET","","","1004580","252956","40.860965365","-73.926504808","(40.860965365, -73.926504808)",112
"637893229","01/01/2016","01:26:00","01/01/2016","09:00:00","01/01/2016","109","GRAND LARCENY","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND","123","FRONT OF","RESIDENCE-HOUSE","","","916421","122644","40.503053286","-74.243903315","(40.503053286, -74.243903315)",503
"496203963","01/01/2016","01:22:00","01/01/2016","01:30:00","01/01/2016","121","CRIMINAL MISCHIEF & RELATED OF","267","MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN","1","","STREET","","","979709","197979","40.710090425","-74.016380828","(40.710090425, -74.016380828)",101
"650043818","01/01/2016","01:21:00","","","01/01/2016","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","BROOKLYN","70","FRONT OF","STREET","","","998712","170677","40.635141912","-73.947895611","(40.635141912, -73.947895611)",314
"999604100","01/01/2016","01:20:00","01/01/2016","01:25:00","01/01/2016","118","DANGEROUS WEAPONS","793","WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN","76","","STREET","","","986296","188310","40.683552193","-73.992624462","(40.683552193, -73.992624462)",306
"902932963","01/01/2016","01:20:00","01/01/2016","01:35:00","01/01/2016","236","DANGEROUS WEAPONS","782","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE","MANHATTAN","13","","TRANSIT - NYC SUBWAY","","","984338","208351","40.738560221","-73.999683896","(40.738560221, -73.999683896)",104
